"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
202,11507.01103,10886.76921,172.40407,3095.05196,128.37341,37.56219,23.36925
202,11661.65541,46667.28015,106.03837,1663.31687,115.55117,21.13296,9.99134
202,11623.87164,4687.47334,239.01132,13109.64896,152.11237,55.81182,15.62411
202,11645.40199,5530.77798,188.15746,10370.70352,132.26226,53.00139,11.76206
202,11810.65389,4168.40419,80.41873,1214.55428,170.57918,40.15646,14.83781
202,11833.26832,6676.53995,103.79922,7536.70433,178.5594,55.81669,5.48395
202,11858.49168,2538.26123,94.62069,1348.46257,130.73613,26.54386,12.19923
202,11713.67903,4846.2509,308.93442,14739.85742,148.03185,61.80325,25.4364
202,12412.44383,8709.76284,122.80965,1842.5889,123.52011,24.24959,13.42288
203,4857.14148,13349.21449,69.59183,578.75831,180.27031,34.9234,20.71459
203,5837.85379,26364.32043,220.5021,9282.15281,113.08324,47.60971,16.08171
203,5791.57837,40611.20086,220.66555,4553.87348,111.80758,29.63661,20.52802
203,5798.3742,51370.68002,210.37961,3991.87677,133.28312,31.81939,22.79666
203,5786.81027,19166.78984,109.12868,1952.06914,159.59998,39.30862,16.04197
203,5888.04818,6355.80094,167.16708,4935.09109,145.16898,31.75575,11.90093
203,5889.62407,10169.83611,137.43815,7799.99914,172.18926,33.23653,5.57425
203,5972.45538,11745.91685,196.46052,5143.74266,168.07773,31.04678,15.22996
203,5999.88636,7692.00176,188.9473,4788.90558,160.68974,42.40778,20.42506
203,5971.59906,8312.89249,138.75837,2139.56621,150.02543,31.48151,18.67029
203,6024.85199,9105.78072,158.73308,3119.4186,136.12498,29.27137,15.58483
203,5955.5488,12224.30519,107.3208,3008.16841,212.4744,41.84656,10.82372
203,5812.87178,19043.42417,314.57026,12763.73696,103.15729,37.21418,18.53801
203,6080.72618,45963.77666,137.22352,5181.88247,122.93353,36.04896,8.8075
203,6004.89358,7675.74834,250.26523,7196.45873,160.76785,40.3519,22.52899
203,6053.0437,26454.29887,175.33371,5837.37739,151.46171,52.09685,17.75
203,6174.7237,26839.8516,245.09546,11170.52438,103.42825,45.96979,15.92148
203,6162.8302,36460.65577,120.62949,4308.73875,149.04766,30.85905,7.19186
203,6122.93656,40001.61105,129.36859,2563.13072,130.33005,28.14704,12.35429
203,6191.65009,3970.2458,135.19128,12227.5553,198.2962,57.37523,5.76123
203,6152.19158,47117.57481,122.80403,4027.30425,127.44373,28.9499,7.48261
203,6307.48801,10653.31594,93.92095,1510.31367,210.17443,54.61113,21.44373
203,6305.87271,16726.63465,102.32069,2441.75828,144.86963,31.47426,9.3057
203,6227.83333,40538.12026,115.79376,3131.13638,130.3365,32.43492,9.45633
203,6356.33579,45395.02836,169.35177,3538.69061,118.60986,28.44789,15.18468
203,6128.57788,26839.78934,237.81607,9944.52418,120.47091,41.80647,15.36071
203,6338.12387,32412.7836,76.27851,881.18692,137.43362,27.51713,12.91069
203,6357.63302,37838.98448,106.14243,2757.93393,152.06823,36.61994,10.1801
203,6336.05973,49668.64114,119.03449,4107.73092,140.0041,32.34186,7.65837
203,6470.24283,28148.40875,119.17016,2484.43376,115.43719,23.34966,9.2347
203,6498.07517,34085.35093,139.18172,1828.29597,131.39424,31.61014,21.99066
203,6430.60754,10871.62163,185.1485,4121.9171,174.17758,49.52302,26.48389
203,6536.21109,38498.68059,97.30144,2365.72912,136.7201,38.82128,10.62662
203,6515.30274,48420.04017,112.06776,1619.54363,131.07699,27.30123,14.31678
203,6580.95759,3347.53575,125.36875,6300.86486,161.1597,38.73222,6.59795
203,6680.85847,8280.01623,214.86699,8116.14004,145.37414,46.1707,16.93969
203,6612.12161,13244.58233,118.97215,1698.77369,176.37491,28.34018,15.82492
203,6679.17399,15359.7032,192.88078,3734.23619,132.37823,24.77793,16.2271
203,6717.79662,8632.91463,145.01531,7874.66825,196.26203,52.58594,9.27713
203,6738.40758,31306.58559,88.26077,1131.79108,162.39062,49.57715,23.11992
203,6751.86583,36172.41341,110.90863,4873.86613,171.58909,44.40777,7.62556
203,6751.13655,36672.56738,150.67881,2294.77051,139.66808,32.7375,21.18423
203,6727.68815,50356.2174,124.07266,1954.04998,146.30024,25.52024,13.55365
203,6813.18997,52036.34595,50.19594,413.30695,148.09425,28.99319,13.8788
203,6818.75959,6985.54185,101.47973,2620.4421,174.97235,52.40047,13.82939
203,6821.72952,12163.32668,115.28885,1173.37993,157.67176,29.18082,22.0046
203,6855.95471,35665.21207,119.39433,2158.37106,157.77554,32.53552,14.37917
203,6869.22622,37738.56005,119.93097,2478.14482,168.89586,35.13355,13.63213
203,6866.43544,4758.40446,100.85562,1089.75568,152.69164,33.02632,20.7372
203,6887.6514,5771.14716,96.68279,3064.07631,145.22425,29.17264,6.33719
203,6908.77583,11074.95661,57.56463,595.69093,183.5775,39.54781,16.34406
203,6876.76354,32895.46071,139.87555,2974.77908,145.80289,30.65195,13.41122
203,6953.45057,9955.37668,111.93114,2983.26454,147.76946,30.59511,8.82331
203,7023.39363,48165.28585,165.21558,1877.28954,141.92181,29.76056,28.09901
203,7108.81364,6662.03682,60.27867,796.30109,213.17674,64.38705,21.32344
203,7040.59932,25988.99917,113.69686,2663.75859,106.92573,24.65453,8.33287
203,7253.87197,31643.18737,157.51613,4819.26787,174.00575,46.46649,15.60259
203,6986.18152,43425.99103,193.93744,5135.39334,120.41682,33.17065,15.84283
203,7107.41892,47078.58861,99.44128,1206.66693,130.16895,24.28627,13.68868
203,7115.95801,28515.40416,117.77156,1404.26955,123.02943,22.03783,14.76406
203,7229.05261,4048.23469,88.50412,1230.86906,151.78203,33.01076,14.46467
203,7253.99428,5346.55422,101.42792,936.70382,159.60798,30.48284,22.50756
203,7211.29766,12972.15863,115.79221,2723.3063,163.35877,36.08025,11.94324
203,7240.9105,13896.40224,104.35671,2676.32495,169.79729,31.95225,8.95812
203,7205.04391,30580.28536,134.15372,5461.24486,115.65717,30.86527,6.98391
203,7361.98929,49854.63806,480.37452,30746.48064,41.18359,23.69461,11.72406
203,7289.17094,7881.97396,106.95304,4662.08459,154.65304,43.41303,7.29015
203,7289.84285,31648.29815,189.21554,7282.81896,154.38577,44.43142,14.19339
203,7292.46815,38601.90999,87.18378,820.51643,144.15211,22.98308,14.85349
203,7357.49465,41108.42609,150.57174,1811.6967,121.15994,23.89488,19.73728
203,7378.99676,6939.46821,204.92169,7062.78804,140.98059,48.34143,18.51882
203,7372.50356,10962.29721,109.17086,2305.59522,154.46228,30.6072,10.79004
203,7416.44207,37822.06271,135.0952,5220.80184,150.2159,40.44367,9.44665
203,7463.80459,29816.04581,89.17391,2444.34768,170.88793,50.54444,11.26006
203,7459.50871,51002.68091,156.44669,7231.11081,217.75871,55.97067,12.37036
203,7630.65878,50462.56372,355.57963,18247.52528,113.26411,37.39352,16.6635
203,7744.4069,36094.24309,175.74715,4786.3012,175.97984,41.57617,17.4266
203,7704.03578,28814.60062,121.74775,2077.58084,116.2495,24.73976,11.99091
203,7767.99182,19206.63594,148.44696,4292.90163,107.9245,29.34042,10.11523
203,7936.91486,34124.72024,278.06684,9763.46715,124.30742,39.52878,20.09275
203,7859.89927,12156.83395,153.15619,3129.45712,164.95714,31.16572,15.39961
203,7892.1583,42156.28968,98.37227,1368.75802,124.35252,24.53963,12.00764
203,7780.88895,52326.73584,471.40929,40933.9921,43.37113,34.19932,12.05134
203,7985.92398,32301.77482,135.7107,4403.97284,122.10291,41.42119,11.49141
203,8006.11989,36745.53801,130.41098,3078.16115,169.63882,31.02169,11.50429
203,7973.86447,45528.69994,137.90483,3911.9277,131.83392,38.55653,12.42144
203,7999.48312,13551.30961,139.87336,2804.64589,172.75001,36.8801,16.92468
203,7980.57731,17115.88703,298.92456,12425.43695,84.57144,39.23918,18.13098
203,7990.2281,34406.38338,124.94141,8512.33543,176.07415,44.57156,5.59054
203,8197.9902,20646.24081,119.89968,1293.0533,120.86753,26.1768,19.42419
203,8294.35732,15965.22008,165.94213,2943.50603,131.44654,31.91427,19.49181
203,8580.38995,13200.37831,105.4858,1772.51714,157.0894,35.51515,15.0174
203,8650.23961,33685.09772,101.01107,1283.0918,167.70782,35.10999,18.79265
203,8611.76103,34257.15562,118.45032,3337.38456,160.65769,30.22612,8.6993
203,8785.36839,35437.17232,519.51971,44080.50753,47.97507,43.80116,17.14635
203,8647.78459,35495.50027,244.01046,5469.14226,135.8416,42.40452,29.50717
203,8678.87222,51627.80184,95.13009,873.95711,176.99331,34.36154,24.0027
203,8762.39923,20083.20823,121.67149,3552.56303,132.63295,28.92926,8.2779
203,8719.93113,33631.98103,260.49687,7026.78211,123.23829,36.87091,22.8536
203,8902.32481,37815.32297,88.95557,1502.04542,136.04326,31.06076,11.37151
203,8939.47127,41052.58285,140.07607,3057.06193,114.69069,25.65855,11.11295
203,9037.0284,17001.01143,230.1919,8497.33798,91.02498,36.09701,14.61796
203,9092.37206,13350.74132,101.63165,1238.26503,142.27705,31.86481,17.93657
203,9086.10218,35230.97912,191.74127,3638.8758,151.65412,39.91657,25.97697
203,9117.49037,35048.05208,175.60504,4055.20034,130.66928,33.97657,16.86479
203,9219.29035,16657.46405,125.06844,8085.54929,162.51116,57.50809,7.44081
203,9442.16392,45899.20738,103.69227,998.11053,127.66009,23.41661,17.15896
203,9456.80162,50920.85678,146.79964,4953.04096,169.62321,37.7024,10.88648
203,9736.55719,38989.67674,121.91718,4518.30384,116.0181,24.91936,5.83114
203,9774.91956,14275.2229,121.72884,2965.93986,111.50297,24.43014,8.45466
203,9874.32123,1442.04384,132.39657,2269.76918,114.72658,23.71656,12.38169
203,10066.51996,13374.29202,216.85744,7637.51256,116.43977,57.72176,22.75911
203,9841.22496,52134.65875,115.19309,3858.01074,153.35911,32.0372,7.59047
203,10029.7631,37881.19887,110.04544,3979.1691,160.26137,34.405,7.23054
203,10019.76557,46268.71636,123.7596,1681.77641,128.64162,22.19872,13.70376
203,10222.12781,12484.91184,186.67673,7184.92623,142.00998,46.19353,14.54539
203,10276.21387,13283.37245,109.4923,4635.84318,153.99152,48.0427,8.40851
203,10259.74683,12358.27135,207.05015,8088.23819,128.07108,46.04516,15.77563
203,10462.94735,548.06106,112.57288,1319.37915,129.63513,26.82487,17.32234
203,10415.57269,11315.93346,105.62064,1137.80731,141.2193,27.15004,17.97014
203,10412.53296,40553.5778,122.03261,2196.95006,105.45764,27.17393,12.4427
203,10423.15989,49325.20683,125.27086,2583.97899,148.06107,35.41907,14.31471
203,10546.07037,50965.24498,159.23991,4135.4236,160.54941,40.18992,16.10142
203,10709.96329,4050.09462,152.35226,3828.85426,145.58115,29.60179,11.95097
203,10633.75844,47842.88857,158.92889,3883.92976,136.12435,31.42192,13.49914
203,10791.32298,42271.56562,106.68564,4409.09142,129.05524,34.04177,6.14608
203,10849.41407,48940.87572,218.22979,6217.83549,117.54477,38.61422,19.08935
203,10826.55375,46580.93196,138.69676,1549.14464,135.14244,30.12616,24.53899
203,10913.36386,50175.47477,162.42078,6539.58107,149.26327,46.13904,12.18932
203,10988.90112,798.53515,101.9199,2340.56149,143.63529,37.49617,11.31843
203,11157.12935,2887.74312,113.34534,2302.70004,114.32498,25.27961,9.72225
203,11061.62612,49040.23507,156.74669,3938.70941,125.27606,42.28488,17.2059
203,11312.67681,9052.4359,150.14081,3061.32821,137.92594,37.71692,18.17179
203,11263.29571,45790.79095,106.46401,2952.68574,119.78572,29.24746,7.81221
203,11344.36746,6500.90536,172.92762,5773.9997,157.63461,39.43017,13.36416
203,11414.89913,776.53289,146.64367,4221.74174,115.61559,33.26233,11.27928
203,11485.72984,4480.86808,165.43647,11048.2947,185.59878,54.04347,8.79979
203,11419.30472,11438.28588,117.30059,1630.71539,116.65915,28.49597,16.11889
203,11548.32642,46261.28179,113.64066,3553.33861,124.59542,29.84654,7.51448
203,11705.10386,5138.83612,111.1387,2516.72021,213.06576,42.69311,14.0112
203,11648.75478,9043.2563,149.87194,3704.43851,130.826,34.80079,13.92048
203,11956.80922,6320.9098,99.89308,2649.31258,149.41572,34.06493,8.85671
203,12413.86396,8662.64792,118.42966,1827.78893,116.62325,21.08972,11.14553
204,5246.40633,48751.71277,162.22874,3221.42261,172.99031,25.46014,13.81855
204,5515.64414,6165.81988,154.46072,2373.03195,189.89866,35.99943,23.56167
204,5876.69986,45258.52992,104.88282,1302.08295,139.40167,28.02346,16.03067
204,6110.30695,32656.83522,328.16833,16379.55521,123.16088,38.63392,16.34383
204,6006.06874,9260.06662,150.85087,7266.41719,185.00658,56.66041,11.61682
204,6100.02914,16364.13726,147.87455,3281.72704,164.7191,31.1269,13.74155
204,6154.5878,32668.83545,237.74345,6443.15183,170.33498,41.48978,23.34823
204,6511.63166,11002.41536,96.67752,1609.76896,208.889,35.04672,13.85985
204,6174.19422,12547.77037,132.70761,3496.19864,187.55997,33.33811,11.24
204,6193.7167,47032.53095,107.96283,4163.21813,169.11493,38.27782,7.36633
204,6276.42874,10688.88397,100.64376,2573.61923,236.63844,51.29435,13.57895
204,6306.33092,20505.24403,110.68247,1114.34927,146.81093,22.02778,16.43721
204,6259.13816,42939.30882,101.81548,2349.13536,137.47468,27.61471,8.50167
204,6315.88722,10198.48303,111.26718,4917.62693,200.03937,49.19141,8.36512
204,6396.72235,25858.94877,119.2596,1318.12849,120.51035,18.76078,13.85948
204,6365.58242,31601.17021,125.76854,5529.08401,167.37327,36.32055,7.09145
204,6294.70775,46797.46724,247.79021,8590.83941,120.32417,46.40052,21.25298
204,6350.94097,51731.20289,263.09274,8520.57707,134.8176,34.53018,18.10188
204,6462.82821,5619.61941,103.88357,2623.54507,181.87153,34.40883,9.69195
204,6451.87525,28138.75943,117.17758,3216.61406,136.37797,24.46202,7.32383
204,6451.98298,45113.15868,143.86131,3277.71148,135.16533,28.64515,12.08825
204,6272.13554,10694.95886,107.58061,2923.47137,232.69372,54.63549,14.42492
204,6472.06472,16228.98298,165.33801,3302.71813,171.29584,30.65659,16.64691
204,6543.3788,38720.9559,129.43331,5618.60244,158.42976,34.06064,6.94996
204,6477.19203,52236.00385,158.35778,2825.7408,151.68187,29.43297,17.17027
204,6624.74313,14405.74609,105.67001,1532.74406,151.33259,28.18544,13.95288
204,6614.08441,32952.56946,108.08679,5271.25455,230.67485,48.38327,7.30012
204,6648.24923,3251.00274,113.49381,1443.22151,139.35655,21.78444,13.29214
204,6645.71325,9664.38387,122.23972,2715.43677,199.19701,34.01739,12.54017
204,6693.00156,37944.20038,122.62574,11183.15346,193.13626,50.58191,4.67123
204,6843.10379,1269.08612,211.19492,9529.95603,130.60202,54.08877,16.30265
204,6777.15768,7071.44897,157.1089,3840.17275,153.59298,37.96791,15.97641
204,6775.80561,7855.20799,94.63618,935.42215,175.29616,34.48556,22.31258
204,6776.78301,42391.43726,106.25307,2761.54051,129.88382,32.69475,9.17449
204,6875.97525,50819.49428,176.61548,7513.34766,185.52218,53.77486,14.47973
204,6927.7535,967.12323,198.31008,7926.64718,115.75617,40.36712,13.0516
204,6822.56143,8505.96464,108.81845,1994.77732,178.2212,34.06381,13.63362
204,6848.99373,20356.39554,101.21293,3235.86318,151.54797,27.17035,6.14256
204,6916.31799,44095.08804,178.403,8374.75535,119.40064,49.99561,12.37431
204,6887.42427,34733.66856,89.98905,831.49351,197.24501,36.80481,24.30762
204,6990.95947,46039.80534,108.61631,1080.61762,141.87703,23.13404,17.11642
204,7069.79825,4153.85584,140.42048,1815.14119,147.249,24.99152,18.00573
204,7083.79197,5144.25502,91.23827,1351.36428,175.61829,45.26765,18.89119
204,7056.16279,10161.16766,97.66417,1320.27202,178.9603,25.15325,12.54869
204,7052.86413,11237.35227,98.13791,1833.51952,197.43386,31.13745,11.24199
204,7100.60845,30580.76352,112.45907,3488.09909,133.60639,28.31844,7.16311
204,7237.64762,7695.09728,122.69683,1389.39127,193.35457,41.85928,29.75228
204,7244.04312,7776.49018,122.82465,1516.32374,189.63181,36.15855,23.71269
204,7288.8471,11969.44708,171.30692,4617.95988,195.09075,41.14324,17.00837
204,7243.75773,28003.99847,123.25793,4210.32764,165.07989,39.97855,9.6893
204,7324.12473,49395.84091,176.57124,2923.97923,159.04155,25.84787,18.08221
204,7254.2859,51504.52202,148.09052,3873.1648,168.85532,33.0533,12.4155
204,7333.40828,2481.4176,121.80415,1729.94323,139.71267,28.06319,16.09877
204,7288.64244,4796.72027,96.97688,1622.20248,169.50107,33.4871,13.25323
204,7282.94264,40383.27489,204.31024,4733.09148,140.96871,27.68886,15.97908
204,7269.14844,1429.44076,248.59561,5781.73035,132.05002,34.63398,23.78726
204,7371.13893,7107.14105,193.4427,4154.29989,148.10593,37.29067,21.70999
204,7407.57552,8936.30164,159.8096,5510.69157,194.45468,46.38823,14.0426
204,7414.27739,12787.81846,94.73743,1142.65551,175.77704,26.1403,14.13828
204,7349.54814,20290.31827,93.81365,1009.33339,143.00529,22.10884,13.40817
204,7373.14404,27494.5006,97.24816,3375.63409,187.28354,49.51208,9.45199
204,7374.23026,29720.08752,117.03251,3949.05838,132.72003,24.22791,5.99507
204,7397.9838,32007.37235,105.28809,4830.55672,166.17321,35.44474,5.70804
204,7507.05062,20912.14756,112.8697,2636.43325,145.81023,29.5661,9.77246
204,7456.348,21858.74311,130.13333,2367.04016,131.40756,23.94687,11.62273
204,7441.99884,32617.31938,111.79506,6088.52221,165.5786,29.50148,4.38371
204,7438.60048,34251.541,171.53636,8018.43812,179.83894,48.52793,11.63744
204,7457.58835,50858.15992,234.78207,15596.83962,189.08018,55.52361,12.65783
204,7564.57252,34813.77471,126.58018,3745.44747,209.99613,41.14437,11.72111
204,7475.0896,50856.05549,306.9671,23337.46134,185.7709,50.14059,13.026
204,7527.39617,52530.26039,139.38764,2714.53405,139.47793,26.33219,12.63649
204,7618.93275,13767.84255,116.94521,1909.40936,170.72552,32.89141,15.74493
204,7656.29988,17833.60033,93.92441,1309.62227,176.9509,32.76198,15.07303
204,7621.99623,18087.80822,203.30427,4516.92008,142.90398,36.06295,21.31917
204,7689.23602,36438.45989,166.47464,4730.17323,200.78739,42.63553,16.26992
204,7755.32395,15572.41939,156.84711,4071.76441,190.46579,43.2211,17.02985
204,7759.4526,27063.07056,123.36096,2654.17364,143.33015,29.57008,11.44388
204,7687.35449,30804.8411,118.82962,3099.54294,134.06112,25.41796,8.04039
204,7974.15,16391.59093,106.9399,1073.93035,155.58161,24.61505,17.73278
204,7978.03308,29328.05805,112.09491,1148.33798,138.27823,22.90361,16.95089
204,7908.8104,36270.26147,386.17233,24957.93498,107.4796,42.01583,16.10809
204,8017.2885,35117.82782,87.76629,1292.84264,201.9935,35.22567,14.44189
204,8042.52687,7685.96239,127.05878,1590.87079,183.5007,35.67067,23.81049
204,8120.45216,18703.47505,98.91223,771.84456,175.36761,42.27412,35.7301
204,8134.62288,33012.94117,118.05046,1772.93954,157.47594,24.36629,13.00291
204,8161.37693,33608.3968,113.80174,4978.06903,162.67562,33.27618,6.03757
204,8275.18959,12587.128,161.25717,2536.65983,181.75536,32.02366,21.41303
204,8169.9309,51053.41814,279.15972,24885.66445,111.32761,57.37362,11.56983
204,8251.60233,32448.26612,116.81933,2760.32684,160.43746,27.27738,9.26082
204,8279.72365,36673.64786,101.98917,2813.15792,192.18579,38.80556,9.79441
204,8270.11914,15392.61811,163.69502,4347.57944,179.88173,44.78767,17.94325
204,8423.01914,18377.91963,100.43117,2176.31515,153.86138,32.98006,10.48602
204,8507.64286,35235.86009,124.68001,2329.35578,176.83871,29.5025,13.21118
204,8528.1824,37811.60412,102.71561,3444.44281,220.94223,40.06057,8.40818
204,8593.62276,17365.39189,118.76418,2244.52055,130.81255,27.12213,11.57082
204,8424.60636,50841.12173,436.70931,41167.54267,110.61731,52.77785,15.61964
204,8694.95404,16390.33632,111.38026,2993.90289,172.16658,40.34797,11.25739
204,8754.6032,34278.20413,163.33035,6059.421,151.41796,34.61472,10.12297
204,8711.37617,13187.44481,103.95865,1159.70284,179.85264,31.33646,19.63079
204,8761.85877,18970.8181,104.67903,2785.0606,153.57489,32.5897,8.82972
204,8792.87214,20059.61137,114.34921,3224.72978,154.34786,30.73978,8.55587
